title,summary,tags,topic,confidence,low_confidence,compression_ratio,original_length,summary_length
"		
									Intense dry summer hits badly Aavin’s full-cream milk, ghee supply; consumers forced to buy dairy products of private players
									        ", Some of Aavin’s much sought-after products like full-cream milk and 1 kg ghee are not available in the market following sharp decline in milk supply by the dairy farmers due to acute dry conditions prevailing in the southern districts . Aavin milk is available in almost every grocery shop and supermarket of these 'Twin Towns',veinthankulam|dairy|aavin|shop|range,Business,0.4451,True,0.3661,896,328
"		
									Car festival celebrated with fervour and gaiety
									        ", Decorated idols of Sri Thyagarajar along with His Consort were brought the wooden car stationed on the West Rajaveedhi in the old Thanjavur town . The 50-feet-high temple car was pulled out of its deck at 6.20 a.m. by the devotees led by the Tanjore Prince .,brahadeeswarar|car|celebrated|chattrapathi|stoppages,Entertainment,0.2663,True,0.2396,1081,259
"		
									HRF challenges environmental approvals given for hyperscale data centres in A.P.
									        ", The Human Rights Forum (HRF) has called for the immediate suspension of environmental clearances granted to ‘hyperscale’ data centre projects in Tarluvada and Rambilli . The rights body alleges a systemic collapse of environmental governance in Andhra Pradesh .,hrf|andhra|revoked|governance|2026,Technology,0.352,True,0.4159,630,262
"		
									Cybercrime has emerged as the biggest challenge, says DGP Shivadhar Reddy
									        "," Director General of Police B. Shivadhar Reddy, who demits office on April 30, reflects on the journey undertaken by the Telangana Police to transform policing and governance . Reddy: Tackling Maoist insurgency, confronting cybercrime, drug trafficking and road safety challenges .",telangana|cybercrime|assess|insurgency|april,Politics,0.2605,True,0.5903,476,281
"		
									Mayor inspects mofussil bus stand following complaints
									        "," A team led by Mayor O. Sadasivan conducted an inspection of the facility on Monday (April 27) The civic body had received complaints about unauthorised trade, encroachments, inadequate facilities at the bus stand . After the inspection, Corporation secretary N.K. Hareesh said steps would be taken to address these issues .",kozhikode|inspection|civic|encroachments|said,Business,0.3414,True,0.6764,479,324
"		
									Three arrested for attacking TASMAC employee in Salem
									        "," V. Madhaiyan (52), a resident of Aiyyanthirumalaigai, is working at a TASMAC outlet, at Chatram in Shevapet, as a salesman . On Sunday evening (April 26, 2026), three persons came to the shop and asked for a few brands of alcohol . While he said that the asked brand was not available, a quarrel erupted between him and the trio . During the quarrel, the trio attacked him using a bottle .",salem|madhaiyan|salesman|alcohol|monday,Business,0.4601,True,0.6,650,390
"		
									Campus Connect
									        ", Jamal Mohamed College of Teacher Education observed World Earth Day by participating in a host of environmental awareness programmes . Students joined hands to express their collective responsibility towards safeguarding the planet and preserving nature . Principal G. Chandrakumar spoke on empowering farmers with predictive artificial intelligence .,farming|awareness|chandrakumar|2026|express,Business,0.5281,True,0.3174,1109,352
"		
									Book fair sees ₹30 lakh turnover
									        ", The Buddha Basava Babasaheb Book Fair organised in Vijayapura recently was a considerable success . The total turnover was around ₹30 lakh in five days . Organisers say it proved that the love for books has not diminished among the people .,buddha|considerable|organisers|fair|april,Business,0.3977,True,0.6549,368,241
"		
									Fire breaks out at vehicle service centre in Amberpet, no injuries reported
									        "," Incident occurred at facility located on road number six in Golnaka . Fire is suspected to have originated in an office room where waste scrap carton boxes were stored . No casualties were reported . Further assessment of damage is underway, officials said .",firefighting|amberpet|musheerabad|flyover|broke,Technology,0.2717,True,0.3299,785,259
"		
									Labour, Police Departments inquire at textile factory in Namakkal following allegations raised by Jharkhand workers
									        ", A few migrant labourers from Jharkhand who were working in a textile factory at Veppadai in Namakkal district lodged a complaint with the Labour Department . The workers were not paid their remuneration and that the factory staff allegedly assaulted them .,jharkhand|complaint|remuneration|migrant|textile,Business,0.3184,True,0.5099,504,257
"		
									Tasmac employees stage protest over difficulties in bottle buy-back scheme
									        ", State-run Tasmac liquor outlets at several locations in Coimbatore district were opened late on Monday . Employees went on a protest over difficulties faced by them in the empty bottle buy-back scheme . They staged the protest in front of the office of the Senior Regional Manager .,tasmac|protest|coimbatore|opened|outlets,Business,0.4152,True,0.597,474,283
"		
									Google Data Centre a historic investment for Vizag region: Sribharat
									        "," Member of Parliament for Visakhapatnam, M. Sribharat, along with District In-charge Minister Dola Bala Veeranjaneya Swamy and MLC Vepada Chiranjeevi Rao, inspected the project site at Tarluvada on Monday .",crore|visakhapatnam|cloud|foreign|improbable,Business,0.3601,True,0.3405,605,206
"		
									Second ANMs hold protest in Hyderabad over three-year delay in releasing MPHW exam results
									        "," Second Auxiliary Nurse Midwives (ANMs) staged a protest in Hyderabad on Monday . The protest was held outside the health campus in Sultan Bazar, Koti . CPI leader and former MLA Chada Venkat Reddy also joined the protests .",midwives|anms|protest|auxiliary|hyderabad,Politics,0.4652,True,0.3284,682,224
"		
									Congress alleges AAP gave Rajya Sabha seats for money
									        "," The Congress accused the Bharatiya Janata Party (BJP) and the Aam Aadmi Party (AAP) of being engaged in a “fixed match’s” Addressing a press conference here, party treasurer Ajay Maken alleged that the AAP had been giving Rajya Sabha ticket to the rich and wealthy in exchange for money .",bjp|aap|alleging|kiparty|2026,Politics,0.9002,False,0.3905,740,289
"		
									Golf | Ham thrilled to be playing at The Open
									        ", Jeongwoo Ham was a largely unknown commodity outside South Korea before he teed off at the Singapore Open . The 31-year-old left the Sentosa shores only after making a mark with his maiden title on the Asian Tour . Ham was competing in an Asian Tour event outside Korea for only the eighth time .,jeongwoo|ham|tour|envious|2026,Sports,0.4271,True,0.3862,769,297
"		
									KHPIMS performs free TAVI surgery in Gadag
									        ", Doctors at the K.H. Patil Institute of Medical Sciences in Gadag have carried out a successful rare surgery and saved the life of a poor patient . The surgery was the first successful attempt at performing such an operation in a government hospital outside of Jayadeva Hospital in Bengaluru .,tavi|gadag|implantation|rare|conducted,Technology,0.4016,True,0.6234,470,293
"		
									Supreme Court orders status quo on reclaiming of land occupied by Asaram Trust
									        "," The Supreme Court intervened in the Gujarat government’s plan to reclaim over 45,000 square metres of land occupied by the Sant Shri Asaram Trust in Ahmedabad to build sports infrastructure ahead of the Commonwealth Games in 2030 . Imposing status quo till May 4, a Bench of Justices Vikram Nath and Sandeep Mehta said the State had initially granted parcels of land on lease, only to turn around now .",gujarat|justices|2030|leases|sandeep,Sports,0.781,False,0.6913,583,403
